device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,2136.0,4442.0,11668.913684210527,6.848054079802001,6.853711854351006,0.051833314585263156
pixel5g,com-chrome-canary,1,100.0,4169000.0,2136.0,4442.0,11781.746717492588,6.947959072929001,6.9311836856458795,0.05233451891910208
pixel5g,com-chrome-canary,2,100.0,4169000.0,2136.0,4442.0,11849.224250052444,14.275352451037,14.263920311929128,0.05503862569330816
pixel5g,com-chrome-canary,3,100.0,4169000.0,2136.0,4442.0,12591.289751159848,7.424270366443,7.422649720315222,0.05593050907465205
pixel5g,com-chrome-canary,4,100.0,4169000.0,2136.0,4442.0,12754.740818910934,7.480574879697,7.497192445424167,0.056656558717602355
pixel5g,com-chrome-canary,5,100.0,4169000.0,2136.0,4442.0,11152.271996615906,6.598539999177001,6.553929289246448,0.04953839220896786
pixel5g,com-chrome-canary,6,100.0,4169000.0,2136.0,4442.0,9058.296551724137,5.301875781398,5.326044795178911,0.04023695328275863
pixel5g,com-chrome-canary,7,100.0,4169000.0,2136.0,4442.0,9189.621251071123,5.347276139682,5.403750175627407,0.04082029759725793
pixel5g,com-chrome-canary,8,100.0,4169000.0,2136.0,4442.0,10824.077085980516,6.343534333919001,6.343459338574709,0.048080550415925453
pixel5g,com-chrome-canary,9,100.0,4169000.0,2136.0,4442.0,11982.884064080945,7.060868032161002,7.042379932799348,0.053227971012647556
