frame_start,frame_end,frame_time,is_delayed
63668809,92968577023828,92968513355019,True
63671747,92970384654112,92970320982365,True
63671876,92970499667301,92970435995425,True
63672556,92971785212845,92971721540289,True
63671506,92970190247374,92970126575868,True
63670028,92968923524435,92968859854407,True
63670730,92969217780975,92969154110245,True
63670793,92969244290717,92969180619924,True
63670529,92969135793779,92969072123250,True
63672635,92971918348900,92971854676265,True
63671631,92970278042279,92970214370648,True
63668670,92967839018494,92967775349824,True
63668714,92967850505526,92967786836812,True
