datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 21:14:12 UTC 2023,30,168055,4.12 MB (77.83 KB is purgeable),1804800
Thu Nov 23 21:14:14 UTC 2023,30,173989,4.17 MB (128.88 KB is purgeable),1804800
Thu Nov 23 21:14:15 UTC 2023,30,196001,4.17 MB (128.88 KB is purgeable),1804800
Thu Nov 23 21:14:17 UTC 2023,30,165465,4.17 MB (128.88 KB is purgeable),1516800
Thu Nov 23 21:14:18 UTC 2023,30,165160,4.17 MB (128.88 KB is purgeable),1804800
Thu Nov 23 21:14:20 UTC 2023,30,161495,4.17 MB (128.88 KB is purgeable),1804800
Thu Nov 23 21:14:21 UTC 2023,30,161991,4.17 MB (128.88 KB is purgeable),1804800
Thu Nov 23 21:14:23 UTC 2023,30,162295,4.17 MB (128.88 KB is purgeable),1804800
Thu Nov 23 21:14:24 UTC 2023,30,162945,4.17 MB (128.88 KB is purgeable),1804800
Thu Nov 23 21:14:25 UTC 2023,30,163327,4.20 MB (128.88 KB is purgeable),1363200
Thu Nov 23 21:14:27 UTC 2023,30,164790,4.17 MB (94.84 KB is purgeable),1516800
Thu Nov 23 21:14:28 UTC 2023,30,164395,4.17 MB (94.84 KB is purgeable),1363200
Thu Nov 23 21:14:30 UTC 2023,30,164578,4.17 MB (94.84 KB is purgeable),1363200
Thu Nov 23 21:14:31 UTC 2023,30,164466,4.17 MB (94.84 KB is purgeable),1516800
Thu Nov 23 21:14:32 UTC 2023,30,164343,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:34 UTC 2023,30,162131,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:35 UTC 2023,30,162719,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:37 UTC 2023,30,163578,4.17 MB (94.84 KB is purgeable),576000
Thu Nov 23 21:14:38 UTC 2023,30,164241,4.17 MB (94.84 KB is purgeable),1516800
Thu Nov 23 21:14:40 UTC 2023,30,165339,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:41 UTC 2023,30,165462,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:42 UTC 2023,30,164865,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:44 UTC 2023,30,165056,4.17 MB (94.84 KB is purgeable),1651200
Thu Nov 23 21:14:45 UTC 2023,30,163690,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:47 UTC 2023,30,164149,4.17 MB (94.84 KB is purgeable),1651200
Thu Nov 23 21:14:48 UTC 2023,30,162032,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:49 UTC 2023,30,163000,4.17 MB (94.84 KB is purgeable),1516800
Thu Nov 23 21:14:51 UTC 2023,30,161706,4.17 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:14:52 UTC 2023,30,161579,4.17 MB (94.84 KB is purgeable),1804800
