device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,9765.0,4447.0,11862.724137931034,6.8793136366195,6.880590717568862,0.05275353424137931
pixel5g,com-chrome-canary,1,100.0,4169000.0,9765.0,4447.0,10932.99263502455,6.3520271233305,6.3542139708981225,0.04861901824795418
pixel5g,com-chrome-canary,2,100.0,4169000.0,9765.0,4447.0,12036.480658436214,6.9795570723600004,6.980623218686106,0.05352622948806584
pixel5g,com-chrome-canary,3,100.0,4169000.0,9765.0,4447.0,12618.143223599829,14.0629981570335,14.061888458586319,0.05611288291534844
pixel5g,com-chrome-canary,4,100.0,4169000.0,9765.0,4447.0,11687.497147514263,6.778168169175501,6.779683590767514,0.051974299814995926
pixel5g,com-chrome-canary,5,100.0,4169000.0,9765.0,4447.0,12467.734094616639,7.231045795275,7.232061679373561,0.055444013518760195
pixel5g,com-chrome-canary,6,100.0,4169000.0,9765.0,4447.0,12106.94453507341,7.020254844575501,7.019066350639853,0.053839582347471444
pixel5g,com-chrome-canary,7,100.0,4169000.0,9765.0,4447.0,11319.88694539249,12.617617318433503,12.618813159644017,0.050339537246160415
pixel5g,com-chrome-canary,8,100.0,4169000.0,9765.0,4447.0,11514.689795918368,6.679248360750001,6.68082405591392,0.05120582552244899
pixel5g,com-chrome-canary,9,100.0,4169000.0,9765.0,4447.0,12009.736453201971,6.9745472044525,6.974352232188936,0.053407298007389165
