frame_start,frame_end,frame_time,is_delayed
109348367,180572242297883,180572132949516,True
109337636,180556556187623,180556446849987,True
109337680,180556575720229,180556466382549,True
109348144,180572023735882,180571914387738,True
109348159,180572052904583,180571943556424,True
109337614,180556548313299,180556438975685,True
109348235,180572097489431,180571988141196,True
109339276,180558173921951,180558064582675,True
109337548,180556516047358,180556406709810,True
109348478,180572386366960,180572277018482,True
109339141,180557966127867,180557856788726,True
109338925,180557734266646,180557624927721,True
109337207,180556436997246,180556327660039,True
109337526,180556499103138,180556389765612,True
109339881,180560505604110,180560396264229,True
109337658,180556563341530,180556454003872,True
109337768,180556619693098,180556510355330,True
109348190,180572066426251,180571957078061,True
109348274,180572143802301,180572034454027,True
109338708,180557490337820,180557380999112,True
109335980,180555616272894,180555506936914,True
109337482,180556476740948,180556367403466,True
109336112,180556298197753,180556188861641,True
109337724,180556598919085,180556489581361,True
109348220,180572089314899,180571979966679,True
109337570,180556519771994,180556410434424,True
109348289,180572153439906,180572044091617,True
109338268,180556965440580,180556856102312,True
109348205,180572075051565,180571965703360,True
109338767,180557587102361,180557477763594,True
109337746,180556608680805,180556499343059,True
109348243,180572142490842,180572033142599,True
109339494,180558602982462,180558493642968,True
109337416,180556447979591,180556338642175,True
109337445,180556467611624,180556358274179,True
109336024,180555630624510,180555521288486,True
109337702,180556586658251,180556477320549,True
109339048,180557832333323,180557722994275,True
109348951,180573425720189,180573316371238,True
109337592,180556531321370,180556421983778,True
109339355,180558283891441,180558174552086,True
109340268,180561119023025,180561009682757,True
109337812,180556642927475,180556533589663,True
109337504,180556487193449,180556377855945,True
109337790,180556630324505,180556520986715,True
109339421,180558411922287,180558302582866,True
