frame_start,frame_end,frame_time,is_delayed
74361721,108639203558393,108639129196672,True
74364659,108640891241634,108640816876975,True
74363132,108639476257639,108639401894507,True
74363331,108639556746449,108639482383118,True
74363272,108639523547331,108639449184059,True
74364559,108640791030686,108640716666127,True
74362774,108639339004083,108639264641309,True
74363228,108639503352902,108639428989674,True
74362983,108639437910499,108639363547516,True
74363250,108639519303372,108639444940122,True
74363294,108639544722958,108639470359664,True
74366001,108643495450956,108643421084955,True
74365254,108642039570863,108641965205609,True
74364285,108640584463270,108640510098985,True
74366409,108644062818304,108643988451895,True
74363206,108639498695870,108639424332664,True
74364738,108641005129770,108640930765032,True
74366120,108643652143784,108643577777664,True
74364430,108640691383072,108640617018642,True
74363184,108639478926649,108639404563465,True
74361589,108638601480364,108638527118775,True
74361648,108638614891719,108638540530071,True
