frame_start,frame_end,frame_time,is_delayed
74473459,108793314592755,108793240119296,True
74472258,108792119479199,108792045006941,True
74470593,108791127838267,108791053367674,True
74473467,108793352742343,108793278268876,True
74473419,108793262028219,108793187554800,True
74472184,108792068230913,108791993758729,True
74471781,108791993803041,108791919331260,True
74473389,108793237318581,108793162845192,True
74473435,108793283357440,108793208884005,True
74473751,108793595921221,108793521447470,True
74473631,108793506484858,108793432011227,True
74474534,108794991558808,108794917084274,True
74473427,108793274867179,108793200393752,True
74472317,108792136735451,108792062263134,True
74473443,108793296012962,108793221539519,True
74473359,108793228233528,108793153760169,True
74473601,108793483146678,108793408673077,True
74472221,108792090920915,108792016448694,True
74473315,108793217549152,108793143075837,True
74473586,108793471047771,108793396574185,True
74472295,108792125432324,108792050960029,True
74473616,108793494163190,108793419689574,True
74473646,108793515013505,108793440539859,True
74473451,108793305349057,108793230875606,True
74473661,108793526688610,108793452214949,True
74473736,108793581564605,108793507090869,True
74470666,108791781370519,108791706899853,True
74473411,108793250245978,108793175772567,True
74472102,108792048327473,108791973855371,True
74473706,108793559769394,108793485295688,True
74470549,108791117430922,108791042960373,True
74473721,108793570472833,108793495999112,True
74473676,108793537326059,108793462852383,True
74473691,108793549065279,108793474591588,True
74473766,108793605123461,108793530649695,True
