frame_start,frame_end,frame_time,is_delayed
114944983,188487223848868,188487108903885,True
114946324,188488173697452,188488058751128,True
114945042,188487239591734,188487124646692,True
114946615,188488323093040,188488208146425,True
114947649,188489467745966,188489352798317,True
114947930,188489704266563,188489589318633,True
114948815,188491275259115,188491160310300,True
114950516,188493970212508,188493855261992,True
114945173,188487975158890,188487860213717,True
114946817,188488411064871,188488296118054,True
114948024,188489807698656,188489692750632,True
114947801,188489597441500,188489482493699,True
