frame_start,frame_end,frame_time,is_delayed
113452034,186383694967856,186383581515822,True
113450491,186382291843706,186382178393215,True
113452825,186385507878558,186385394425733,True
113449005,186381332304600,186381218855595,True
113450737,186382357713244,186382244262507,True
113450767,186382377072569,186382263621802,True
113449100,186381981637946,186381868188846,True
113451665,186383396403712,186383282952047,True
113451927,186383592019356,186383478567429,True
113448961,186381319337203,186381205888242,True
113450782,186382383138611,186382269687829,True
113451768,186383481359189,186383367907421,True
113450715,186382342119805,186382228669090,True
113450663,186382327897928,186382214447265,True
113453237,186386211740242,186386098287005,True
113450215,186382170163017,186382056712802,True
