frame_start,frame_end,frame_time,is_delayed
58241109,85238143098357,85238084857248,True
58243867,85241064950107,85241006706240,True
58243063,85239790352636,85239732109573,True
58242203,85239186547471,85239128305268,True
58241211,85238907404319,85238849163108,True
58244124,85241422193944,85241363949820,True
58245074,85244383154968,85244324909894,True
58242572,85239589726835,85239531484263,True
58243599,85240840523730,85240782280131,True
58244443,85242811765541,85242753521098,True
58241050,85238123746480,85238065505430,True
58243961,85241176790691,85241118546730,True
58243737,85240969224055,85240910980318,True
