frame_start,frame_end,frame_time,is_delayed
58132574,85086447281058,85086389148484,True
58132910,85086612581282,85086554448372,True
58134092,85087703586339,85087645452247,True
58131267,85085495594400,85085437463133,True
58133125,85086667898892,85086609765767,True
58136266,85090983799270,85090925663004,True
58131208,85085478516222,85085420385014,True
58134136,85087787065774,85087728931638,True
58134226,85087829907602,85087771773376,True
58131362,85086219330254,85086161198892,True
58133140,85086677963216,85086619830076,True
58135085,85089262021494,85089203886409,True
58134306,85087890296201,85087832161895,True
58134042,85087692751390,85087634617348,True
58134240,85087841366665,85087783232425,True
58133110,85086654886964,85086596753854,True
58133919,85087516532518,85087458398599,True
58133155,85086689107436,85086630974281,True
58134203,85087813707027,85087755572824,True
58133170,85086699369520,85086641236350,True
58134114,85087713104517,85087654970403,True
58133095,85086643445661,85086585312566,True
58134188,85087799732963,85087741598775,True
58133072,85086640922744,85086582789672,True
