datetime,cpu,mem,GPU_mem,cpu_clockspeed
Fri Nov 24 15:50:45 UTC 2023,36,151342,4.14 MB (94.84 KB is purgeable),1804800
Fri Nov 24 15:50:47 UTC 2023,36,150393,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:48 UTC 2023,36,156184,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:50 UTC 2023,36,149649,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:52 UTC 2023,36,147396,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:53 UTC 2023,36,146004,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:55 UTC 2023,36,146313,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:56 UTC 2023,36,146241,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:58 UTC 2023,36,145962,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:50:59 UTC 2023,36,145986,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 15:51:00 UTC 2023,36,167006,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:02 UTC 2023,36,168003,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:03 UTC 2023,36,167755,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:05 UTC 2023,36,167226,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:07 UTC 2023,36,167138,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:08 UTC 2023,36,167086,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:10 UTC 2023,36,166430,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:11 UTC 2023,36,166418,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:12 UTC 2023,36,165974,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:14 UTC 2023,36,165962,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:15 UTC 2023,36,166090,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 15:51:16 UTC 2023,36,165904,4.42 MB (383.86 KB is purgeable),1804800
