device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,9765.0,4447.0,11488.633844842285,12.801566157121503,12.80396008910355,0.05108995470801365
pixel5g,com-chrome-canary,1,100.0,4169000.0,9765.0,4447.0,10891.490440565254,6.307554210545501,6.325298041098749,0.048434457989193686
pixel5g,com-chrome-canary,2,100.0,4169000.0,9765.0,4447.0,11960.695012264923,6.9503868468970005,6.951297948936959,0.053189210719542114
pixel5g,com-chrome-canary,3,100.0,4169000.0,9765.0,4447.0,11137.143327841844,6.464352433267501,6.463901216841033,0.0495268763789127
pixel5g,com-chrome-canary,4,100.0,4169000.0,9765.0,4447.0,11501.00727739726,12.822736125080002,12.82040968686061,0.051144979362585614
pixel5g,com-chrome-canary,5,100.0,4169000.0,9765.0,4447.0,12013.018883415436,6.969272688904501,6.968939621324819,0.053421894974548446
pixel5g,com-chrome-canary,6,100.0,4169000.0,9765.0,4447.0,11608.652811735941,6.746698749102,6.746079131391136,0.05162367905378974
pixel5g,com-chrome-canary,7,100.0,4169000.0,9765.0,4447.0,10516.905877342419,11.727913179209501,11.728509373834628,0.04676868043654174
pixel5g,com-chrome-canary,8,100.0,4169000.0,9765.0,4447.0,12155.94276369583,7.076837398625001,7.077637410212501,0.05405747747015536
pixel5g,com-chrome-canary,9,100.0,4169000.0,9765.0,4447.0,11618.354388843314,6.7451342122325,6.744638606418456,0.05166682196718622
