datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 21:49:44 UTC 2023,32,172843,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 21:49:45 UTC 2023,32,160247,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:47 UTC 2023,32,168865,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:48 UTC 2023,32,189594,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:50 UTC 2023,32,182949,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:52 UTC 2023,32,170814,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:53 UTC 2023,32,171401,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:55 UTC 2023,32,170914,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:56 UTC 2023,37,171310,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:57 UTC 2023,37,171310,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:49:59 UTC 2023,37,172131,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:00 UTC 2023,37,172118,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:01 UTC 2023,37,172399,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:03 UTC 2023,37,172026,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:04 UTC 2023,37,172167,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:05 UTC 2023,37,172170,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:07 UTC 2023,37,171970,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:08 UTC 2023,37,172238,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:10 UTC 2023,37,172247,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:11 UTC 2023,37,171971,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:12 UTC 2023,37,171894,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:14 UTC 2023,37,172377,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:15 UTC 2023,37,171549,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 21:50:17 UTC 2023,37,171573,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 21:50:18 UTC 2023,37,160870,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 21:50:19 UTC 2023,37,160729,4.16 MB (111.86 KB is purgeable),1804800
