frame_start,frame_end,frame_time,is_delayed
59540650,87054322778920,87054263238270,True
59539821,87052205833292,87052146293471,True
59538740,87050822557113,87050763018373,True
59536462,87049207451379,87049147914917,True
59538373,87050587669069,87050528130696,True
59539486,87051812732264,87051753192778,True
59539700,87052029045150,87051969505450,True
59539320,87051640314851,87051580775531,True
59536609,87050038809587,87049979272978,True
59539628,87051925464671,87051865925043,True
59537984,87050315164927,87050255626943,True
59541032,87054889207622,87054829666590,True
59536521,87049222240339,87049162703818,True
