frame_start,frame_end,frame_time,is_delayed
59648524,87204277162869,87204217514345,True
59649564,87206041026534,87205981376970,True
59647655,87203099333376,87203039685721,True
59648385,87204174199577,87204114551192,True
59645682,87201833519865,87201773874183,True
59647610,87203069789050,87203010141440,True
59647625,87203077498530,87203017850905,True
59647358,87203015122274,87202955474916,True
59647640,87203088582906,87203028935266,True
59645814,87202602237285,87202542591471,True
59648674,87204405371840,87204345723166,True
59647571,87203055164674,87202995517103,True
59649635,87206134256283,87206074606648,True
59647037,87202832758350,87202773111313,True
59645726,87201848012210,87201788366484,True
59648768,87204515376642,87204455727874,True
