frame_start,frame_end,frame_time,is_delayed
76135819,111116890714384,111116814578565,True
76133012,111115558617845,111115482484833,True
76135849,111116913996418,111116837860569,True
76135676,111116809135470,111116732999794,True
76135879,111116936749180,111116860613301,True
76137760,111119848698845,111119772561085,True
76135834,111116903394073,111116827258239,True
76135378,111116351547351,111116275411973,True
76136052,111117069505079,111116993369027,True
76132917,111114775668757,111114699535840,True
76134612,111115781780888,111115705646276,True
76134671,111115800445369,111115724310698,True
76134781,111115882134648,111115805999867,True
76134693,111115814345787,111115738211094,True
76136773,111118445948028,111118369811255,True
76134737,111115835637768,111115759503031,True
76134500,111115764142501,111115688008001,True
76135924,111116977917153,111116901781229,True
76132873,111114763224380,111114687091507,True
76134759,111115850138864,111115774004105,True
76134299,111115689050046,111115612915747,True
76134715,111115826406205,111115750271490,True
76135753,111116881636154,111116805500401,True
76134649,111115789220368,111115713085719,True
76135864,111116928371784,111116852235920,True
76135894,111116945827514,111116869691620,True
76134826,111115908820120,111115832685294,True
