datetime,cpu,mem,GPU_mem,cpu_clockspeed
Fri Nov 24 19:12:40 UTC 2023,35,150726,4.14 MB (94.84 KB is purgeable),1804800
Fri Nov 24 19:12:42 UTC 2023,35,152597,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:43 UTC 2023,35,163374,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:45 UTC 2023,35,177730,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:47 UTC 2023,35,158627,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:48 UTC 2023,35,157011,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:49 UTC 2023,35,157680,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:51 UTC 2023,35,157704,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:52 UTC 2023,35,157556,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:54 UTC 2023,35,157536,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:55 UTC 2023,35,158977,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:56 UTC 2023,35,158229,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:58 UTC 2023,35,158557,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:12:59 UTC 2023,35,158157,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:13:01 UTC 2023,35,158329,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:13:02 UTC 2023,35,158321,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:13:03 UTC 2023,35,158185,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:13:05 UTC 2023,35,158425,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:13:06 UTC 2023,35,158425,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:13:08 UTC 2023,35,158169,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 19:13:09 UTC 2023,35,156832,4.42 MB (383.86 KB is purgeable),1804800
