frame_start,frame_end,frame_time,is_delayed
196285047,361247131275903,361246934990856,True
196283956,361246032388866,361245836104910,True
196283971,361246042572148,361245846288177,True
196285983,361248702792986,361248506507003,True
196285288,361247377914781,361247181629493,True
196285002,361247100974337,361246904689335,True
196284980,361247094081576,361246897796596,True
196285101,361247199594191,361247003309090,True
196283993,361246054521004,361245858237011,True
196283712,361245977198444,361245780914732,True
196282024,361244829414580,361244633132556,True
196283376,361245801217749,361245604934373,True
196284015,361246063547098,361245867263083,True
196285116,361247242662737,361247046377621,True
196283903,361246005835113,361245809551210,True
196284734,361246788427118,361246592142384,True
196284912,361247079441210,361246883156298,True
196283926,361246008020166,361245811736240,True
196285078,361247186905856,361246990620778,True
196285062,361247166104135,361246969819073,True
196285167,361247270490969,361247074205802,True
196288458,361252290199021,361252093910563,True
196283941,361246017836365,361245821552424,True
196285032,361247121746943,361246925461911,True
196282083,361244842958591,361244646676508,True
196282156,361245566751945,361245370469789,True
196285017,361247115827516,361246919542499,True
