frame_start,frame_end,frame_time,is_delayed
196005212,360858188109657,360857992104445,True
196003823,360853681512749,360853485508926,True
196005342,360858310838106,360858114832764,True
196011710,360867630707264,360867434695554,True
196005030,360857175610598,360856979605568,True
196005038,360857186773047,360856990768009,True
196004998,360857131340437,360856935335439,True
196011763,360867673833102,360867477821339,True
196004902,360855527864131,360855331859229,True
196006058,360859428965301,360859232959243,True
196002080,360852206201509,360852010199429,True
196003552,360853472469343,360853276465791,True
196003590,360853491322678,360853295319088,True
196003620,360853515419608,360853319415988,True
196005234,360858199456168,360858003450934,True
196011808,360867706666595,360867510654787,True
196004811,360855457289593,360855261284782,True
196011748,360867662609246,360867466597498,True
196005287,360858243946850,360858047941563,True
196011778,360867685925447,360867489913669,True
196003605,360853503407367,360853307403762,True
196005160,360858156792727,360857960787567,True
196005279,360858232741849,360858036736570,True
196006139,360859534545103,360859338538964,True
196004982,360857109646737,360856913641755,True
196003537,360853425254859,360853229251322,True
196005249,360858210615440,360858014610191,True
196011793,360867704319198,360867508307405,True
196005264,360858221714087,360858025708823,True
196003650,360853537808256,360853341804606,True
196005046,360857265636804,360857069631758,True
196000544,360851126745360,360850930744816,True
196004950,360857063590847,360856867585897,True
196004966,360857087281474,360856891276508,True
196004990,360857120353040,360856924348050,True
196004918,360855550086790,360855354081872,True
196005079,360857309181965,360857113176886,True
196004863,360855483352096,360855287347233,True
196005327,360858299406543,360858103401216,True
196004894,360855516671526,360855320666632,True
196003418,360853398010325,360853202006907,True
196005071,360857298125453,360857102120382,True
196011838,360867729896545,360867533884707,True
196005303,360858267383935,360858071378632,True
196004942,360857055558867,360856859553925,True
196011917,360867818286137,360867622274220,True
196001744,360851969582371,360851773580627,True
196005022,360857164410857,360856968405835,True
196005311,360858277091280,360858081085969,True
196011823,360867717785502,360867521773679,True
196012392,360869007426464,360868811414072,True
196005319,360858288207844,360858092202525,True
196004974,360857097199756,360856901194782,True
196004958,360857075551525,360856879546567,True
196011725,360867652519454,360867456507729,True
196005190,360858179517260,360857983512070,True
196003184,360853034153779,360852838150595,True
196004848,360855473514855,360855277510007,True
196005006,360857142290646,360856946285640,True
196005055,360857275817066,360857079812011,True
196004934,360856718148260,360856522143326,True
196005123,360858134625797,360857938620674,True
196003515,360853413976577,360853217973062,True
196005175,360858167930905,360857971925730,True
196004833,360855464699385,360855268694552,True
196000632,360851737566150,360851541565518,True
196000507,360851110773170,360850914772663,True
196004878,360855494583972,360855298579094,True
196004886,360855505583921,360855309579035,True
196006872,360860855476485,360860659469613,True
196011695,360867618144607,360867422132912,True
196005295,360858254730653,360858058725358,True
196005014,360857153408199,360856957403185,True
196004910,360855539696320,360855343691410,True
196003493,360853403394336,360853207390843,True
196005063,360857287864202,360857091859139,True
196005145,360858145690017,360857949684872,True
196002388,360852301519122,360852105516734,True
196011680,360867606311376,360867410299696,True
196003635,360853528447265,360853332443630,True
196003575,360853487733720,360853291730145,True
196003709,360853586026021,360853390022312,True
196004780,360855429362403,360855233357623,True
