frame_start,frame_end,frame_time,is_delayed
84894775,123494483275556,123494398380781,True
84895336,123495366672258,123495281776922,True
84891284,123490706595075,123490621703791,True
84891379,123491320684720,123491235793341,True
84893015,123491808858987,123491723965972,True
84892799,123491697068559,123491612175760,True
84892462,123491560335942,123491475443480,True
84895305,123495325164650,123495240269345,True
84893770,123492717373557,123492632479787,True
84894160,123493068224373,123492983330213,True
84894024,123492926074255,123492841180231,True
84893909,123492819125234,123492734231325,True
84891240,123490693625647,123490608734407,True
