frame_start,frame_end,frame_time,is_delayed
84676615,123186370123872,123186285447257,True
84676556,123186353038350,123186268361794,True
84677288,123187302768340,123187218091052,True
84674355,123184863505753,123184778831398,True
84676379,123186320457617,123186235781238,True
84676593,123186363392569,123186278715976,True
84674414,123184879118359,123184794443945,True
84676659,123186391892572,123186307215913,True
84677446,123187424393352,123187339715906,True
84677118,123187029220500,123186944543382,True
84679542,123190740355089,123190655675547,True
84676637,123186381190540,123186296513903,True
84678409,123189038707732,123188954029323,True
84677519,123187494882942,123187410205423,True
84677393,123187391632724,123187306955331,True
84677431,123187412739913,123187328062482,True
84676681,123186400235594,123186315558913,True
84675820,123186155356351,123186070680531,True
84676703,123186413736845,123186329060142,True
84677342,123187340511833,123187255834491,True
84674487,123185698210628,123185613536141,True
84677461,123187439626947,123187354949486,True
84677627,123187592091025,123187507413398,True
84677416,123187406445329,123187321767913,True
