frame_start,frame_end,frame_time,is_delayed
82955153,120748948581682,120748865626529,True
82955109,120748924912201,120748841957092,True
82957104,120751507091781,120751424134677,True
82955021,120748885319437,120748802364416,True
82956422,120750216380038,120750133423616,True
82957183,120751651912681,120751568955498,True
82956193,120750010381997,120749927425804,True
82954558,120748789858281,120748706903723,True
82955131,120748944831161,120748861876030,True
82955043,120748893960948,120748811005905,True
82955175,120748963027569,120748880072394,True
82954880,120748869857456,120748786902576,True
82955065,120748902149647,120748819194582,True
82953416,120747959533980,120747876580564,True
82953357,120747945003614,120747862050257,True
82955087,120748915345221,120748832390134,True
82953497,120748552615862,120748469662365,True
82956060,120749906899955,120749823943895,True
82956322,120750122073883,120750039117561,True
