device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,2136.0,4448.0,11368.886443661971,6.084352337664001,6.086512167460423,0.050568806901408456
pixel5g,com-chrome-canary,1,100.0,4169000.0,2136.0,4448.0,12420.85927880387,6.656310171504001,6.655448160317889,0.05524798207211962
pixel5g,com-chrome-canary,2,100.0,4169000.0,2136.0,4448.0,12625.25948808473,6.759035948656001,6.760591323036668,0.05615715420300089
pixel5g,com-chrome-canary,3,100.0,4169000.0,2136.0,4448.0,11604.70913884007,6.217894839600001,6.219886805325807,0.051617746249560635
pixel5g,com-chrome-canary,4,100.0,4169000.0,2136.0,4448.0,10785.761484098939,5.781422654304,5.782003059701994,0.047975067081272096
pixel5g,com-chrome-canary,5,100.0,4169000.0,2136.0,4448.0,7916.833709896068,8.455945466672,8.471203846968583,0.03521407634161772
pixel5g,com-chrome-canary,6,100.0,4169000.0,2136.0,4448.0,12586.496910856134,6.7501912896960015,6.752039357785562,0.0559847382594881
pixel5g,com-chrome-canary,7,100.0,4169000.0,2136.0,4448.0,12505.202286719437,6.694429591552,6.69496797229636,0.055623139771328066
pixel5g,com-chrome-canary,8,100.0,4169000.0,2136.0,4448.0,11380.057155516171,12.173919094640002,12.172887347368622,0.05061849422773594
pixel5g,com-chrome-canary,9,100.0,4169000.0,2136.0,4448.0,11333.774293286218,12.118462100064002,12.120456100492936,0.05041262805653711
