datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Sat Nov 25 17:59:36 UTC 2023,3.5,170767,19.85 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1651200
Sat Nov 25 17:59:38 UTC 2023,3.5,167167,19.95 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1651200
Sat Nov 25 17:59:39 UTC 2023,3.5,191145,21.14 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:41 UTC 2023,3.5,164497,28.21 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:42 UTC 2023,3.5,174611,28.21 KB (0.00 bytes is purgeable),4.19 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:44 UTC 2023,3.5,175897,28.21 KB (0.00 bytes is purgeable),4.19 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:45 UTC 2023,3.5,174839,28.21 KB (0.00 bytes is purgeable),4.19 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:47 UTC 2023,3.5,173320,28.21 KB (0.00 bytes is purgeable),4.19 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:49 UTC 2023,3.5,173115,28.21 KB (0.00 bytes is purgeable),4.19 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:50 UTC 2023,3.5,175570,28.21 KB (0.00 bytes is purgeable),4.19 MB (119.11 KB is purgeable),1804800
Sat Nov 25 17:59:52 UTC 2023,3.5,178038,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 17:59:53 UTC 2023,3.5,175927,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 17:59:54 UTC 2023,3.5,175655,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 17:59:56 UTC 2023,3.5,174626,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 17:59:58 UTC 2023,3.5,174721,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:00 UTC 2023,3.5,174191,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:01 UTC 2023,3.5,174403,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:03 UTC 2023,3.5,174371,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:04 UTC 2023,3.5,174115,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:05 UTC 2023,3.5,174199,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:07 UTC 2023,3.5,174251,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:08 UTC 2023,3.5,173835,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:10 UTC 2023,3.5,173851,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:11 UTC 2023,3.5,173794,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:12 UTC 2023,3.5,173827,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:14 UTC 2023,3.5,173451,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:15 UTC 2023,3.5,173383,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:17 UTC 2023,3.5,173363,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:18 UTC 2023,3.5,173363,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:19 UTC 2023,3.5,173391,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:21 UTC 2023,3.5,173365,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:22 UTC 2023,3.5,173388,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:24 UTC 2023,3.5,173371,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:25 UTC 2023,3.5,173383,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:27 UTC 2023,3.5,173372,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:28 UTC 2023,3.5,173311,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:29 UTC 2023,3.5,173335,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:31 UTC 2023,3.5,173316,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:32 UTC 2023,3.5,173323,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:34 UTC 2023,3.5,173307,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:35 UTC 2023,3.5,173535,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:37 UTC 2023,3.5,173579,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:38 UTC 2023,3.5,173580,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:39 UTC 2023,3.5,173428,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:41 UTC 2023,3.5,173467,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:42 UTC 2023,45,173479,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
Sat Nov 25 18:00:44 UTC 2023,45,173451,28.21 KB (0.00 bytes is purgeable),4.46 MB (391.11 KB is purgeable),1804800
