frame_start,frame_end,frame_time,is_delayed
119881431,195664932515633,195664812634202,True
119879933,195663496208823,195663376328890,True
119881514,195665003996942,195664884115428,True
119881559,195665032962101,195664913080542,True
119879889,195663482792311,195663362912422,True
119879911,195663486275228,195663366395317,True
119881299,195664908051516,195664788170217,True
119882350,195666395188539,195666275306189,True
119881544,195665020864392,195664900982848,True
119881529,195665013570901,195664893689372,True
119879501,195663420796941,195663300917440,True
119881476,195664965283761,195664845402285,True
119880007,195663547277266,195663427397259,True
119879822,195663464317153,195663344437331,True
119881409,195664921807976,195664801926567,True
119878277,195662551488156,195662431609879,True
119880029,195663558784454,195663438904425,True
119881446,195664945019332,195664825137886,True
119881645,195665102910806,195664983029161,True
119878233,195662537772113,195662417893880,True
119881491,195664987206003,195664867324512,True
119884114,195668869166129,195668749282015,True
119878372,195663199555408,195663079677036,True
119879955,195663535553775,195663415673820,True
119881461,195664955332458,195664835450997,True
119880670,195663995489029,195663875608359,True
119881387,195664911491672,195664791610285,True
