datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Sun Nov 26 15:46:43 UTC 2023,29,158667,19.67 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1804800
Sun Nov 26 15:46:44 UTC 2023,29,167084,19.76 KB (0.00 bytes is purgeable),4.43 MB (391.11 KB is purgeable),1804800
Sun Nov 26 15:46:46 UTC 2023,29,182051,19.76 KB (0.00 bytes is purgeable),4.43 MB (391.11 KB is purgeable),1804800
Sun Nov 26 15:46:47 UTC 2023,29,202792,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:48 UTC 2023,29,189913,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:50 UTC 2023,29,188200,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:51 UTC 2023,29,188181,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:53 UTC 2023,29,188757,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:54 UTC 2023,29,188909,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:56 UTC 2023,29,188849,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:57 UTC 2023,29,189917,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:46:58 UTC 2023,29,189206,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:47:00 UTC 2023,29,189498,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:47:01 UTC 2023,29,189466,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:47:02 UTC 2023,29,189078,55.27 KB (0.00 bytes is purgeable),4.49 MB (447.91 KB is purgeable),1804800
Sun Nov 26 15:47:04 UTC 2023,29,186173,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:05 UTC 2023,29,178884,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:07 UTC 2023,29,177979,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:09 UTC 2023,29,177993,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:10 UTC 2023,29,177140,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:12 UTC 2023,29,177253,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:13 UTC 2023,29,177173,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:14 UTC 2023,29,176449,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:16 UTC 2023,29,176449,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:17 UTC 2023,29,176437,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:19 UTC 2023,29,176373,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:20 UTC 2023,29,176361,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:22 UTC 2023,29,176361,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:23 UTC 2023,29,176337,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:24 UTC 2023,29,176342,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
Sun Nov 26 15:47:26 UTC 2023,29,176389,55.27 KB (0.00 bytes is purgeable),4.61 MB (568.31 KB is purgeable),1804800
