datetime,cpu,mem,GPU_mem,cpu_clockspeed
Fri Nov 24 17:30:49 UTC 2023,3.7,165007,4.14 MB (94.84 KB is purgeable),1804800
Fri Nov 24 17:30:51 UTC 2023,3.7,179718,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:30:52 UTC 2023,3.7,199600,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:30:54 UTC 2023,3.7,222836,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:30:55 UTC 2023,3.7,196422,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:30:57 UTC 2023,3.7,187017,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:30:58 UTC 2023,3.7,187437,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:00 UTC 2023,3.7,187833,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:01 UTC 2023,3.7,188180,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:02 UTC 2023,3.7,188115,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:04 UTC 2023,3.7,189703,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:05 UTC 2023,3.7,191779,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:07 UTC 2023,3.7,190127,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:08 UTC 2023,3.7,188631,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:09 UTC 2023,3.7,188759,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:11 UTC 2023,3.7,188789,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:12 UTC 2023,3.7,188639,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:14 UTC 2023,3.7,189005,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:15 UTC 2023,3.7,189047,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:16 UTC 2023,3.7,188623,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:18 UTC 2023,3.7,188595,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:19 UTC 2023,3.7,189013,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:21 UTC 2023,3.7,179512,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:22 UTC 2023,3.7,179608,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:23 UTC 2023,3.7,179634,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:25 UTC 2023,3.7,179692,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:26 UTC 2023,3.7,179790,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:28 UTC 2023,3.7,179802,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:29 UTC 2023,3.7,179780,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:30 UTC 2023,3.7,179806,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:32 UTC 2023,3.7,179830,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:33 UTC 2023,3.7,179878,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:34 UTC 2023,3.7,179876,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:36 UTC 2023,3.7,179900,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:37 UTC 2023,3.7,179895,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:38 UTC 2023,3.7,179889,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:40 UTC 2023,3.7,179769,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 17:31:41 UTC 2023,3.7,179835,4.42 MB (383.86 KB is purgeable),1804800
