datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 08:44:06 UTC 2023,41,144719,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 08:44:08 UTC 2023,41,145151,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:09 UTC 2023,41,157419,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:11 UTC 2023,41,140958,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:13 UTC 2023,41,138290,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:14 UTC 2023,41,138270,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:16 UTC 2023,41,140427,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:17 UTC 2023,41,146453,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:19 UTC 2023,41,137872,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:20 UTC 2023,41,137864,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:21 UTC 2023,41,139140,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:23 UTC 2023,41,139096,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:24 UTC 2023,41,138640,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:26 UTC 2023,41,138620,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:27 UTC 2023,41,138500,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:28 UTC 2023,41,138508,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:30 UTC 2023,41,138504,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:31 UTC 2023,41,138684,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:32 UTC 2023,41,138712,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:34 UTC 2023,41,138680,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:35 UTC 2023,41,138656,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:37 UTC 2023,41,138651,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:38 UTC 2023,41,138647,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:39 UTC 2023,41,138667,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:41 UTC 2023,41,138271,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:42 UTC 2023,41,138264,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:44 UTC 2023,41,138267,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:45 UTC 2023,41,138267,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:46 UTC 2023,31,138283,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:48 UTC 2023,31,138267,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:49 UTC 2023,31,138267,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:50 UTC 2023,31,138275,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:52 UTC 2023,31,138263,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:53 UTC 2023,31,138275,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:55 UTC 2023,31,138263,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:56 UTC 2023,31,138219,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:57 UTC 2023,31,138239,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:44:59 UTC 2023,31,138227,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:00 UTC 2023,31,138239,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:02 UTC 2023,31,138227,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 08:45:03 UTC 2023,31,138223,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:05 UTC 2023,31,138239,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:06 UTC 2023,31,137020,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:07 UTC 2023,31,137012,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:09 UTC 2023,31,136976,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:10 UTC 2023,31,136815,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:12 UTC 2023,31,136991,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:13 UTC 2023,31,136995,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:14 UTC 2023,31,136875,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:16 UTC 2023,31,137139,4.16 MB (111.86 KB is purgeable),1651200
Thu Nov 23 08:45:17 UTC 2023,31,136859,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:19 UTC 2023,31,136863,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:20 UTC 2023,31,136859,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:21 UTC 2023,31,136891,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:23 UTC 2023,31,136867,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 08:45:24 UTC 2023,31,136883,4.16 MB (111.86 KB is purgeable),1804800
