frame_start,frame_end,frame_time,is_delayed
192398715,355440090747150,355439898348435,True
192396734,355439549078190,355439356681456,True
192398825,355440147458197,355439955059372,True
192399782,355441250742005,355441058342223,True
192399546,355441065455007,355440873055461,True
192398589,355440012825996,355439820427407,True
192398737,355440103535120,355439911136383,True
192401966,355444879137314,355444686735348,True
192398574,355440003942349,355439811543775,True
192399910,355441371068631,355441178668721,True
192396661,355438761172069,355438568775408,True
192400616,355442718693245,355442526292629,True
192398036,355439934673488,355439742275452,True
192398559,355439998307974,355439805909415,True
192398604,355440024975789,355439832577185,True
192398649,355440062564334,355439870165685,True
192398512,355439989745786,355439797347274,True
192398847,355440159587417,355439967188570,True
192398619,355440039339749,355439846941130,True
192398759,355440114970069,355439922571310,True
192396617,355438747316183,355438554919566,True
192398671,355440070537825,355439878139154,True
192398803,355440135714863,355439943316060,True
192398781,355440124260695,355439931861914,True
192398693,355440081875899,355439889477206,True
192399673,355441159829704,355440967430031,True
192398634,355440046540322,355439854141688,True
