frame_start,frame_end,frame_time,is_delayed
192267200,355182873265953,355182680998753,True
192267264,355184430074337,355184237807073,True
192267296,355184475874811,355184283607515,True
192267703,355257641544339,355257449276636,True
192260789,355173814022394,355173621761605,True
192258090,355171863262564,355171671004474,True
192267719,355257663664654,355257471396935,True
192267352,355184552886172,355184360618820,True
192267376,355184586524457,355184394257081,True
192267288,355184464188091,355184271920803,True
192260023,355173083774717,355172891514694,True
192267575,355257543131517,355257350863942,True
192267687,355257623251577,355257430983890,True
192267711,355257653476215,355257461208504,True
192267360,355184564392580,355184372125220,True
192261233,355174335644634,355174143383401,True
192259968,355173070852841,355172878592873,True
192262005,355175659181068,355175466919063,True
192267368,355184575394300,355184383126932,True
192267679,355257607725013,355257415457334,True
192267817,355257819413523,355257627145706,True
192267392,355184608847063,355184416579671,True
192267384,355184598181854,355184405914470,True
192261376,355174445726624,355174253465248,True
192267161,355182827767198,355182635500037,True
192267192,355182860998920,355182668731728,True
192267304,355184486816791,355184294549487,True
192261248,355174344704999,355174152443751,True
192267538,355257552494330,355257360226792,True
192261203,355174316156194,355174123894991,True
192267232,355184382860843,355184190593611,True
192267328,355184519438565,355184327171237,True
192267272,355184442609234,355184250341962,True
192267545,355257520763233,355257328495688,True
192259755,355173004276949,355172812017194,True
192267208,355182883307516,355182691040308,True
192267400,355184620019825,355184427752425,True
192267248,355184409179179,355184216911931,True
192267256,355184419587357,355184227320101,True
192260045,355173088075864,355172895815819,True
192267093,355182783125788,355182590858695,True
192261009,355174203026027,355174010765018,True
192267224,355184372937509,355184180670285,True
192258222,355172640459256,355172448201034,True
192267108,355182796844539,355182604577431,True
192267240,355184397347146,355184205079906,True
192267408,355184631474045,355184439206637,True
192267560,355257531893130,355257339625570,True
192261173,355174287981348,355174095720175,True
192267336,355184531398931,355184339131595,True
192267634,355257574692509,355257382424875,True
192267664,355257596841626,355257404573962,True
192261218,355174324786872,355174132525654,True
192261107,355174279672961,355174087411854,True
192267131,355182806634332,355182614367201,True
192265250,355180478624881,355180286359631,True
192261188,355174302652860,355174110391672,True
192267312,355184497949136,355184305681824,True
192267184,355182849557930,355182657290746,True
192267612,355257563087664,355257370820052,True
192259494,355172812046044,355172619786550,True
192258149,355171875684076,355171683425927,True
192268576,355260201658552,355260009389976,True
192267176,355182840423189,355182648156013,True
192267146,355182816562770,355182624295624,True
192267524,355257511700941,355257319433417,True
192267344,355184542025494,355184349758150,True
192267320,355184509248408,355184316981088,True
192267695,355257630182984,355257437915289,True
192267649,355257585983708,355257393716059,True
192267280,355184453022100,355184260754820,True
192267727,355257700932626,355257508664899,True
