frame_start,frame_end,frame_time,is_delayed
194269048,358389047778268,358388853509220,True
194268981,358389000607221,358388806338240,True
194268760,358388900007836,358388705739076,True
194267129,358387987803474,358387793536345,True
194267268,358388625473330,358388431206062,True
194268834,358388922544245,358388728275411,True
194268878,358388945453570,358388751184692,True
194268678,358388866399135,358388672130457,True
194268387,358388812538452,358388618270065,True
194268922,358388968895447,358388774626525,True
194269003,358389029077276,358388834808273,True
194268856,358388933808569,358388739539713,True
194269033,358389040522069,358388846253036,True
194268900,358388958897529,358388764628629,True
194268944,358388997434773,358388803165829,True
194271789,358392866105523,358392671833734,True
194269963,358389968298255,358389774028292,True
194268812,358388911191900,358388716923088,True
194267188,358387999775246,358387805508058,True
