device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,2136.0,4445.0,10871.268421052631,5.81529540774,5.817000589703212,0.048322788131578955
pixel5g,com-chrome-canary,1,100.0,4169000.0,2136.0,4445.0,12466.269366197183,6.676213846872501,6.676771063057289,0.05541256733274648
pixel5g,com-chrome-canary,2,100.0,4169000.0,2136.0,4445.0,10100.094903339192,5.458816413435001,5.450280737821556,0.045259466528998246
pixel5g,com-chrome-canary,3,100.0,4169000.0,2136.0,4445.0,12275.543209876543,6.575692529945,6.57582104998605,0.05456478956790124
pixel5g,com-chrome-canary,4,100.0,4169000.0,2136.0,4445.0,8571.10272168569,6.2465858411949995,6.246854134335295,0.05185574464442494
pixel5g,com-chrome-canary,5,100.0,4169000.0,2136.0,4445.0,7893.384479717813,7.526575606585,7.529893806587409,0.06254116567901236
pixel5g,com-chrome-canary,6,100.0,4169000.0,2136.0,4445.0,11447.657793044225,13.416594411360002,13.413633410387577,0.05435814547659941
pixel5g,com-chrome-canary,7,100.0,4169000.0,2136.0,4445.0,12782.66225749559,6.8404676738125,6.840999621641975,0.0568189337345679
pixel5g,com-chrome-canary,8,100.0,4169000.0,2136.0,4445.0,9793.718557607739,6.636267036367499,6.637213600636307,0.05498569772207564
pixel5g,com-chrome-canary,9,100.0,4169000.0,2136.0,4445.0,12783.603854389721,14.021837181695002,14.022582047106557,0.05682311913276233
