datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 10:06:25 UTC 2023,4.1,175358,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 10:06:27 UTC 2023,4.1,158805,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:28 UTC 2023,4.1,192781,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:30 UTC 2023,4.1,170313,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:32 UTC 2023,4.1,186291,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:33 UTC 2023,4.1,199438,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:35 UTC 2023,4.1,174630,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:36 UTC 2023,4.1,174877,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:37 UTC 2023,4.1,174193,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:39 UTC 2023,4.1,174157,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:40 UTC 2023,4.1,175430,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:41 UTC 2023,4.1,174615,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:43 UTC 2023,4.1,174892,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:44 UTC 2023,4.1,174884,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:45 UTC 2023,4.1,174680,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:47 UTC 2023,4.1,174697,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:48 UTC 2023,4.1,174456,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:50 UTC 2023,4.1,174720,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:51 UTC 2023,4.1,174711,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:52 UTC 2023,4.1,174471,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:54 UTC 2023,4.1,174448,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:55 UTC 2023,4.1,174563,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:56 UTC 2023,4.1,173836,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:06:58 UTC 2023,4.1,173826,4.42 MB (383.86 KB is purgeable),1516800
Thu Nov 23 10:06:59 UTC 2023,4.1,173818,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:00 UTC 2023,4.1,173794,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:02 UTC 2023,4.1,173769,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:03 UTC 2023,4.1,173777,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:05 UTC 2023,4.1,173741,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:06 UTC 2023,4.1,174604,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:07 UTC 2023,4.1,174609,4.42 MB (383.86 KB is purgeable),1651200
Thu Nov 23 10:07:09 UTC 2023,4.1,173749,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:10 UTC 2023,4.1,173741,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:12 UTC 2023,4.1,173765,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:13 UTC 2023,4.1,173741,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:14 UTC 2023,4.1,173748,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:16 UTC 2023,4.1,173768,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:17 UTC 2023,4.1,173717,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:18 UTC 2023,4.1,173709,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:20 UTC 2023,4.1,173717,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:21 UTC 2023,4.1,173680,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:22 UTC 2023,4.1,173704,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:24 UTC 2023,4.1,173681,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:25 UTC 2023,4.1,173921,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:26 UTC 2023,4.1,173929,4.42 MB (383.86 KB is purgeable),1804800
Thu Nov 23 10:07:28 UTC 2023,4.1,173937,4.42 MB (383.86 KB is purgeable),1804800
