frame_start,frame_end,frame_time,is_delayed
183879283,343159512861946,343159328982663,True
183876102,343157173898901,343156990022799,True
183877226,343157961618615,343157777741389,True
183876058,343157160951399,343156977075341,True
183881477,343162941365309,343162757483832,True
183877946,343158203231087,343158019353141,True
183879978,343160823946920,343160640066942,True
183877748,343158098138680,343157914260932,True
183877696,343158084729304,343157900851608,True
183877858,343158151527019,343157967649161,True
183877924,343158183163532,343157999285608,True
183879183,343159403999592,343159220120409,True
183877562,343158054853572,343157870976010,True
183877770,343158100365087,343157916487317,True
183877836,343158135409726,343157951531890,True
183877792,343158115637224,343157931759432,True
183878908,343159184416184,343159000537276,True
183877902,343158170660979,343157986783077,True
183879067,343159318258541,343159134379474,True
183877880,343158159533113,343157975655233,True
183876168,343157729507966,343157545631798,True
183877814,343158130129152,343157946251338,True
