datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 13:38:53 UTC 2023,30,166164,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 13:38:54 UTC 2023,30,160853,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:38:56 UTC 2023,30,187013,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:38:57 UTC 2023,30,159122,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:38:59 UTC 2023,30,157829,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:01 UTC 2023,30,157267,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:02 UTC 2023,30,157200,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:04 UTC 2023,30,157384,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:05 UTC 2023,30,157276,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:06 UTC 2023,30,157267,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:08 UTC 2023,30,158699,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:09 UTC 2023,30,158671,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:11 UTC 2023,30,158451,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:12 UTC 2023,30,158419,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:13 UTC 2023,30,158391,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:15 UTC 2023,30,158391,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:16 UTC 2023,30,158387,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:17 UTC 2023,30,158571,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:19 UTC 2023,30,158631,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:20 UTC 2023,30,158599,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:22 UTC 2023,44,158575,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:23 UTC 2023,44,158438,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:24 UTC 2023,44,158446,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:26 UTC 2023,44,158462,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:27 UTC 2023,44,158066,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:29 UTC 2023,44,158078,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:30 UTC 2023,44,158066,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:31 UTC 2023,44,158062,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:33 UTC 2023,44,158082,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:34 UTC 2023,32,158062,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:35 UTC 2023,32,158066,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:37 UTC 2023,32,158106,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:38 UTC 2023,32,158070,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:39 UTC 2023,28,158061,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:41 UTC 2023,28,158086,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:42 UTC 2023,28,158026,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:44 UTC 2023,28,158054,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:45 UTC 2023,28,158030,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:46 UTC 2023,28,158037,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:48 UTC 2023,28,158030,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:49 UTC 2023,28,158038,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:51 UTC 2023,28,158046,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:52 UTC 2023,28,157017,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:53 UTC 2023,28,157005,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:55 UTC 2023,28,156989,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:56 UTC 2023,28,156804,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:58 UTC 2023,28,156855,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:39:59 UTC 2023,28,156840,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:00 UTC 2023,28,156831,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:02 UTC 2023,28,157124,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:03 UTC 2023,28,157116,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:05 UTC 2023,28,156844,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:06 UTC 2023,28,156836,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:07 UTC 2023,28,156835,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:09 UTC 2023,28,156856,4.16 MB (111.86 KB is purgeable),1804800
Thu Nov 23 13:40:10 UTC 2023,28,156852,4.16 MB (111.86 KB is purgeable),1516800
