frame_start,frame_end,frame_time,is_delayed
188369747,349515618892009,349515430522262,True
188369513,349489333141422,349489144771909,True
188369433,349489221510630,349489033141197,True
188369649,349515540670335,349515352300686,True
188369441,349489233026568,349489044657127,True
188369417,349489199292606,349489010923189,True
188369771,349515653355502,349515464985731,True
188369304,349487563102027,349487374732723,True
188369409,349489188109376,349488999739967,True
188364507,349480518665596,349480330301089,True
188369465,349489266218915,349489077849450,True
188369368,349489129817183,349488941447815,True
188369229,349487515455147,349487327085918,True
188369634,349515531573198,349515343203564,True
188369731,349515596266799,349515407897068,True
188360382,349475368281281,349475179920899,True
188369289,349487551610203,349487363240914,True
188369449,349489244178080,349489055808631,True
188369755,349515629742583,349515441372828,True
188362168,349475874756956,349475686394788,True
188369927,349515897234589,349515708864662,True
188369763,349515641356439,349515452986676,True
188369779,349515695828788,349515507459009,True
188369497,349489310935430,349489122565933,True
188362874,349476751444700,349476563081826,True
188360229,349474647618136,349474459257907,True
188363019,349476857604502,349476669241483,True
188361929,349475769744810,349475581382881,True
188363469,349477408340390,349477219976921,True
188369385,349489154624425,349488966255040,True
188360273,349474660863606,349474472503333,True
188362220,349475884282686,349475695920466,True
188369716,349515585668777,349515397299061,True
188363197,349477007330767,349476818967570,True
188364356,349480273086717,349480084722361,True
188369401,349489177416458,349488989047057,True
188369582,349515498976945,349515310607363,True
188370873,349517697853675,349517509482802,True
188369360,349489118811401,349488930442041,True
188362056,349475844122422,349475655760366,True
188369319,349487573581351,349487385212032,True
188369457,349489255143810,349489066774353,True
188361488,349475673958134,349475485596646,True
188369425,349489210695733,349489022326308,True
188369537,349489367040019,349489178670482,True
188369604,349515509376634,349515321007030,True
188369854,349515796747027,349515608377173,True
188363276,349477118900778,349476930537502,True
188369521,349489344361840,349489155992319,True
188369259,349487532094003,349487343724744,True
188362242,349475897112583,349475708750341,True
188369327,349487585036716,349487396667389,True
188369739,349515607901227,349515419531488,True
188362264,349475907507324,349475719145060,True
188369343,349487607497604,349487419128261,True
188369505,349489322242619,349489133873114,True
188369393,349489166223124,349488977853731,True
188362286,349475918570502,349475730208216,True
188369473,349489277347823,349489088978350,True
188369335,349487596859843,349487408490508,True
188369244,349487528574159,349487340204915,True
188369529,349489355883872,349489167514343,True
188369671,349515551873721,349515363504050,True
188369274,349487540469316,349487352100042,True
188369377,349489143958695,349488955589318,True
188369545,349489377768562,349489189399017,True
188369619,349515520391895,349515332022276,True
188369701,349515576866588,349515388496887,True
188369489,349489299844283,349489111474794,True
188369686,349515562900181,349515374530495,True
188369481,349489288784647,349489100415166,True
