frame_start,frame_end,frame_time,is_delayed
188438681,349611272444299,349611084005618,True
188438415,349611039361880,349610850923465,True
188438483,349611048264380,349610859825897,True
188436932,349609755381075,349609566944143,True
188438258,349610766770082,349610578331824,True
188435591,349609234870502,349609046434911,True
188438505,349611055754329,349610867315824,True
188438558,349611099710167,349610911271609,True
188438774,349611378302330,349611189863556,True
188437560,349610013328079,349609824890519,True
188439620,349612994299470,349612805859850,True
188441011,349615121033172,349614932592161,True
188438527,349611064498445,349610876059918,True
188435459,349608317081660,349608128646201,True
188438550,349611087862822,349610899424272,True
188435503,349608330077235,349608141641732,True
188438566,349611184295279,349610995856713,True
188437767,349610105357047,349609916919280,True
188438542,349611074670685,349610886232143,True
