datetime,cpu,mem,GPU_mem,cpu_clockspeed
Fri Nov 24 16:25:21 UTC 2023,33,163278,4.41 MB (366.84 KB is purgeable),1651200
Fri Nov 24 16:25:23 UTC 2023,33,158717,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:24 UTC 2023,33,183364,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:25 UTC 2023,33,163413,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:27 UTC 2023,33,168235,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:28 UTC 2023,33,174325,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:29 UTC 2023,33,169301,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:31 UTC 2023,33,169074,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:33 UTC 2023,33,160357,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:34 UTC 2023,33,160245,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:35 UTC 2023,33,161248,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:37 UTC 2023,33,161068,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:38 UTC 2023,33,160988,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:40 UTC 2023,33,160864,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:41 UTC 2023,33,160868,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:42 UTC 2023,33,160732,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:44 UTC 2023,33,160720,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:45 UTC 2023,33,160732,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:46 UTC 2023,33,160920,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:48 UTC 2023,33,160920,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:49 UTC 2023,33,160964,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:51 UTC 2023,33,160960,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:52 UTC 2023,33,160950,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:53 UTC 2023,33,160962,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:55 UTC 2023,33,160566,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:56 UTC 2023,33,160586,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:58 UTC 2023,33,160574,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:25:59 UTC 2023,33,160566,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:26:00 UTC 2023,33,160578,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:26:02 UTC 2023,33,160558,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:26:03 UTC 2023,33,160562,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:26:04 UTC 2023,33,160574,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:26:06 UTC 2023,33,160562,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:26:07 UTC 2023,33,160582,4.42 MB (383.86 KB is purgeable),1804800
Fri Nov 24 16:26:09 UTC 2023,33,160570,4.42 MB (383.86 KB is purgeable),1516800
Fri Nov 24 16:26:10 UTC 2023,33,160578,4.42 MB (383.86 KB is purgeable),1651200
