device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,9765.0,4445.0,12029.549765502867,7.6023036803,7.607796551428483,0.05347134870766024
pixel5g,com-chrome-canary,1,100.0,4169000.0,9765.0,4445.0,11929.921689850593,7.5459583535700006,7.576129039577791,0.05302850191138589
pixel5g,com-chrome-canary,2,100.0,4169000.0,9765.0,4445.0,13314.522526041666,16.5378942673,16.560305871175235,0.05918305262825522
pixel5g,com-chrome-canary,3,100.0,4169000.0,9765.0,4445.0,12186.07964830618,7.7148451017749995,7.726236071225771,0.054167124036720984
pixel5g,com-chrome-canary,4,100.0,4169000.0,9765.0,4445.0,11927.962772785622,7.5718401372775,7.577429974134013,0.0530197945250321
pixel5g,com-chrome-canary,5,100.0,4169000.0,9765.0,4445.0,12388.497322011757,15.3694185483125,15.379956690076009,0.055066870596342264
pixel5g,com-chrome-canary,6,100.0,4169000.0,9765.0,4445.0,13695.3623907086,17.0042899972575,17.008844251751558,0.06087588582669973
pixel5g,com-chrome-canary,7,100.0,4169000.0,9765.0,4445.0,13398.539740259741,16.655663415492498,16.662124563623816,0.059556509145454545
pixel5g,com-chrome-canary,8,100.0,4169000.0,9765.0,4445.0,12844.624512099921,15.9033990297525,15.931152331193882,0.05709435595628416
pixel5g,com-chrome-canary,9,100.0,4169000.0,9765.0,4445.0,13078.727154893066,16.229235249745003,16.2543554352719,0.05813494220349969
