frame_start,frame_end,frame_time,is_delayed
147968314,282355014781621,282354866813307,True
147977937,282368995200358,282368847222421,True
147977997,282369035012601,282368887034604,True
147966966,282353643208464,282353495241498,True
147977967,282369013251818,282368865273851,True
147978091,282369135582455,282368987604364,True
147967010,282353664815862,282353516848852,True
147977877,282368946051915,282368798074038,True
147966885,282353599436897,282353451470012,True
147969063,282356484738486,282356336769423,True
147966863,282353592157573,282353444190710,True
147967098,282353711301075,282353563333977,True
147977862,282368934938060,282368786960198,True
147977907,282368968130824,282368820152917,True
147966988,282353653816225,282353505849237,True
147969513,282357369376751,282357221407238,True
147965276,282352716381757,282352568416481,True
147978012,282369046825258,282368898847246,True
147966423,282353494009334,282353346042911,True
147967054,282353690441645,282353542474591,True
147966944,282353631402629,282353483435685,True
147968064,282354801425194,282354653457130,True
147966736,282353580152364,282353432185628,True
147977982,282369030633121,282368882655139,True
147966907,282353627152993,282353479186086,True
147967076,282353699416750,282353551449674,True
147977922,282368979357908,282368831379986,True
147967120,282353722829722,282353574862602,True
147977892,282368957309208,282368809331316,True
147977952,282369002457181,282368854479229,True
147965415,282353290459106,282353142493691,True
147968435,282355188081065,282355040112630,True
147977847,282368924086757,282368776108910,True
147978610,282369935409253,282369787430643,True
147967955,282354732786541,282354584818586,True
147965320,282352728620977,282352580655657,True
147967032,282353677985759,282353530018727,True
147968193,282354911611455,282354763643262,True
