frame_start,frame_end,frame_time,is_delayed
57462699,84069190450916,84069132988217,True
57466866,84073173648292,84073116181426,True
57466604,84072999467493,84072942000889,True
57465364,84071106535794,84071049070430,True
57466806,84073129763808,84073072297002,True
57462816,84069793994882,84069736532066,True
57462743,84069204963678,84069147500935,True
57466724,84073073860730,84073016394006,True
57466687,84073021177027,84072963710340,True
57464555,84070260953991,84070203489436,True
57464503,84070251158469,84070193693966,True
57464607,84070290626077,84070233161470,True
57464286,84070219044768,84070161580482,True
57464592,84070281105087,84070223640495,True
57466987,84073273747781,84073216280794,True
57466746,84073084638752,84073027172006,True
57464622,84070301890349,84070244425727,True
57466776,84073108498233,84073051031457,True
57467157,84073580759530,84073523292373,True
57466791,84073119013547,84073061546756,True
57464577,84070268147169,84070210682592,True
57463905,84070058537409,84070001073504,True
57466761,84073096682972,84073039216211,True
57467706,84074558164263,84074500696557,True
