frame_start,frame_end,frame_time,is_delayed
57025906,83459838651929,83459781626023,True
57027124,83461074256271,83461017229147,True
57027728,83462295092487,83462238064759,True
57026857,83460878909846,83460821882989,True
57025884,83459824098595,83459767072711,True
57024176,83458856941884,83458799917708,True
57025437,83459753687702,83459696662265,True
57024301,83459516931793,83459459907492,True
57025766,83459794095310,83459737069544,True
57025862,83459819284948,83459762259086,True
57026980,83460960427354,83460903400374,True
57025840,83459806326458,83459749300618,True
57027231,83461170675916,83461113648685,True
57028244,83463826287952,83463769259708,True
57025928,83459882035163,83459825009235,True
57027459,83461515550638,83461458523179,True
57024220,83458874323448,83458817299228,True
