frame_start,frame_end,frame_time,is_delayed
80004936,116618569376983,116618489372047,True
80007636,116622274510946,116622194503310,True
80006131,116619804724346,116619724718215,True
80005914,116619586123647,116619506117733,True
80004841,116618533342865,116618453338024,True
80005055,116618612591102,116618532586047,True
80005829,116619481067230,116619401061401,True
80005844,116619492603482,116619412597638,True
80005906,116619560257186,116619480251280,True
80005732,116619449275509,116619369269777,True
80005898,116619557164738,116619477158840,True
80004989,116618580970630,116618500965641,True
80005882,116619531616402,116619451610520,True
80005033,116618604294747,116618524289714,True
80006052,116619703969284,116619623963232,True
80005792,116619461343218,116619381337426,True
80002900,116617173727209,116617093724309,True
80005011,116618599865580,116618519860569,True
80005874,116619522309266,116619442303392,True
80005814,116619471029313,116619391023499,True
80006898,116621222794123,116621142787225,True
80002856,116617160339031,116617080336175,True
80005859,116619509464525,116619429458666,True
80002966,116618023819898,116617943816932,True
80005625,116619274986585,116619194980960,True
80005890,116619535851663,116619455845773,True
80004351,116618407828426,116618327824075,True
