frame_start,frame_end,frame_time,is_delayed
79481563,115885664988033,115885585506470,True
79481578,115885676175846,115885596694268,True
79471703,115871719249352,115871639777649,True
79471462,115871530548448,115871451076986,True
79481732,115885831951226,115885752469494,True
79472522,115873163938819,115873084466297,True
79469046,115870144397216,115870064928170,True
79482220,115887072683121,115886993200901,True
79481660,115885754492729,115885675011069,True
79481518,115885631772456,115885552290938,True
79481608,115885735532206,115885656050598,True
79468951,115869482433296,115869402964345,True
79470665,115870507719023,115870428248358,True
79481593,115885687010431,115885607528838,True
79481645,115885742732520,115885663250875,True
79470762,115870534664442,115870455193680,True
79468907,115869470114232,115869390645325,True
79470232,115870345994944,115870266524712,True
79481548,115885657169646,115885577688098,True
79472764,115873556564170,115873477091406,True
79470523,115870442161516,115870362690993,True
79471579,115871608625382,115871529153803,True
79481533,115885642711468,115885563229935,True
