frame_start,frame_end,frame_time,is_delayed
140154176,270091523475547,270091383321371,True
140143997,270077278453607,270077138309610,True
140142917,270076185843498,270076045700581,True
140143915,270077225038498,270077084894583,True
140142872,270076165652976,270076025510104,True
140142594,270076141319275,270076001176681,True
140143689,270076950852585,270076810708896,True
140142983,270076221010898,270076080867915,True
140143870,270077219383080,270077079239210,True
140143959,270077257398761,270077117254802,True
140154037,270091390993399,270091250839362,True
140143005,270076230968399,270076090825394,True
140142288,270075936297432,270075796155144,True
140140946,270075016377184,270074876236238,True
140154007,270091367751365,270091227597358,True
140144012,270077287299233,270077147155221,True
140141078,270075726025848,270075585884770,True
140154022,270091378842408,270091238688386,True
140153962,270091334680789,270091194526827,True
140144853,270078689369164,270078549224311,True
140144020,270077340980228,270077200836208,True
140143937,270077232559019,270077092415082,True
140143982,270077270286263,270077130142281,True
140142895,270076175720112,270076035577217,True
140153992,270091357326051,270091217172059,True
140142939,270076197078395,270076056935456,True
140154777,270092705385925,270092565231148,True
140144145,270077420752632,270077280608487,True
140154052,270091401189337,270091261035285,True
140154082,270091456706478,270091316552396,True
140144043,270077346182572,270077206038529,True
140154111,270091457711947,270091317557836,True
140144259,270077543404884,270077403260625,True
140146035,270080391142563,270080250996528,True
140140983,270075029609946,270074889468963,True
140153977,270091345762561,270091205608584,True
140142961,270076207980740,270076067837779,True
140154067,270091415523349,270091275369282,True
