device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,13427.0,4446.0,12792.76337115073,7.424534584584,7.425186640903224,0.05687662594813613
pixel5g,com-chrome-canary,1,100.0,4169000.0,13427.0,4446.0,12315.499787324543,13.719888994382998,13.722516425660874,0.05475471205444491
pixel5g,com-chrome-canary,2,100.0,4169000.0,13427.0,4446.0,12777.190632703368,7.41013939692,7.412796262770863,0.056807389552999174
pixel5g,com-chrome-canary,3,100.0,4169000.0,13427.0,4446.0,14018.385425101214,8.162167808105998,8.163799589217598,0.06232574159999999
pixel5g,com-chrome-canary,4,100.0,4169000.0,13427.0,4446.0,12999.058484349258,7.525194618824999,7.539318626721864,0.0577938140214168
pixel5g,com-chrome-canary,5,100.0,4169000.0,13427.0,4446.0,12767.782258064517,7.4276548851960005,7.428908826645967,0.05676555991935483
pixel5g,com-chrome-canary,6,100.0,4169000.0,13427.0,4446.0,13074.11525974026,7.602816456962998,7.60842688249344,0.05812751644480518
pixel5g,com-chrome-canary,7,100.0,4169000.0,13427.0,4446.0,12057.960623461853,6.996940032186,6.999978435198469,0.05360969293191141
pixel5g,com-chrome-canary,8,100.0,4169000.0,13427.0,4446.0,13067.263243683781,7.579174951997999,7.583582538503645,0.058097052381418074
pixel5g,com-chrome-canary,9,100.0,4169000.0,13427.0,4446.0,12487.529126213592,7.241552303193,7.245968096270447,0.05551955449514563
