datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 07:52:21 UTC 2023,4.4,159003,4.14 MB (94.84 KB is purgeable),1804800
Thu Nov 23 07:52:23 UTC 2023,4.4,159517,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:24 UTC 2023,4.4,187150,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:26 UTC 2023,4.4,161130,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:28 UTC 2023,4.4,160533,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:29 UTC 2023,4.4,160159,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:31 UTC 2023,4.4,161985,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:32 UTC 2023,4.4,160917,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:33 UTC 2023,4.4,161541,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:35 UTC 2023,4.4,161865,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:36 UTC 2023,4.4,162650,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:37 UTC 2023,4.4,162812,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:39 UTC 2023,4.4,163158,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:40 UTC 2023,4.4,162776,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:41 UTC 2023,4.4,162950,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:43 UTC 2023,4.4,162962,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:44 UTC 2023,4.4,162806,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:46 UTC 2023,4.4,163126,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:47 UTC 2023,4.4,164222,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:48 UTC 2023,4.4,162870,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:50 UTC 2023,4.4,162980,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:51 UTC 2023,4.4,163366,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:52 UTC 2023,4.4,162394,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:54 UTC 2023,4.4,162504,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:55 UTC 2023,4.4,162534,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:56 UTC 2023,4.4,162494,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:58 UTC 2023,4.4,162580,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:52:59 UTC 2023,4.4,162640,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:01 UTC 2023,4.4,162635,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:02 UTC 2023,4.4,162701,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:03 UTC 2023,4.4,162721,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:05 UTC 2023,4.4,162707,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:06 UTC 2023,4.4,162727,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:07 UTC 2023,4.4,162723,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:09 UTC 2023,4.4,162715,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:10 UTC 2023,4.4,162743,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:11 UTC 2023,4.4,162723,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:13 UTC 2023,4.4,162679,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:14 UTC 2023,4.4,162691,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:16 UTC 2023,4.4,162681,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:17 UTC 2023,4.4,162681,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:18 UTC 2023,4.4,162705,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:20 UTC 2023,4.4,162721,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:21 UTC 2023,4.4,163002,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:22 UTC 2023,4.4,162999,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:24 UTC 2023,4.4,163045,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:25 UTC 2023,4.4,162873,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:27 UTC 2023,4.4,162869,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:28 UTC 2023,4.4,162819,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:29 UTC 2023,4.4,162881,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:31 UTC 2023,4.4,163137,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:32 UTC 2023,4.4,162857,4.44 MB (400.88 KB is purgeable),1804800
Thu Nov 23 07:53:33 UTC 2023,4.4,162903,4.44 MB (400.88 KB is purgeable),1804800
