frame_start,frame_end,frame_time,is_delayed
91465177,153378310116510,153378218651333,True
91463905,153376367716109,153376276252204,True
91461216,153374500466391,153374409005175,True
91464165,153376562386545,153376470922380,True
91464043,153376459694972,153376368230929,True
91464279,153376669543639,153376578079360,True
91463017,153375505569564,153375414106547,True
91461340,153375173352552,153375081891212,True
91462995,153375494362949,153375402899954,True
91463039,153375524446129,153375432983090,True
91463076,153375537930870,153375446467794,True
91461260,153374512224778,153374420763518,True
91462540,153375390381897,153375298919357,True
91465650,153379003771892,153378912306242,True
91462846,153375455420237,153375363957391,True
91462943,153375483363937,153375391900994,True
