frame_start,frame_end,frame_time,is_delayed
201684634,369229839105144,369229637420510,True
201689678,369237180604156,369236978914478,True
201685887,369231108859645,369230907173758,True
201686117,369231353297951,369231151611834,True
201685879,369231100647249,369230898961370,True
201685910,369231154140171,369230952454261,True
201684447,369229771229043,369229569544596,True
201685895,369231149269389,369230947583494,True
201683039,369229463324794,369229261641755,True
201682944,369228759741703,369228558058759,True
201684186,369229637538978,369229435854792,True
201685790,369231052407036,369230850721246,True
201684746,369229900208379,369229698523633,True
201685834,369231073537819,369230871851985,True
201686931,369232938421859,369232736734928,True
201685683,369231029919533,369230828233850,True
201685864,369231092475217,369230890789353,True
201682900,369228746709775,369228545026875,True
201685849,369231080158601,369230878472752,True
201686038,369231265017109,369231063331071,True
