datetime,cpu,mem,GPU_mem,cpu_clockspeed
Fri Nov 24 19:29:35 UTC 2023,29,147672,4.14 MB (94.84 KB is purgeable),1804800
Fri Nov 24 19:29:37 UTC 2023,29,159632,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:38 UTC 2023,29,169070,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:40 UTC 2023,29,182585,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:42 UTC 2023,29,140860,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:43 UTC 2023,29,140588,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:45 UTC 2023,29,139310,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:46 UTC 2023,29,139458,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:48 UTC 2023,29,139590,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:49 UTC 2023,29,139081,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:51 UTC 2023,29,140646,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:52 UTC 2023,29,140646,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:53 UTC 2023,29,140294,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:55 UTC 2023,29,140282,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:56 UTC 2023,29,140298,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:58 UTC 2023,29,140290,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:29:59 UTC 2023,29,140250,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:01 UTC 2023,29,140414,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:02 UTC 2023,29,140414,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:03 UTC 2023,29,140418,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:05 UTC 2023,29,140490,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:06 UTC 2023,29,140490,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:08 UTC 2023,29,140098,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:09 UTC 2023,29,140114,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:11 UTC 2023,29,140102,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:12 UTC 2023,29,140110,4.16 MB (111.86 KB is purgeable),1516800
Fri Nov 24 19:30:14 UTC 2023,29,140098,4.16 MB (111.86 KB is purgeable),1804800
Fri Nov 24 19:30:15 UTC 2023,29,140110,4.16 MB (111.86 KB is purgeable),1516800
