frame_start,frame_end,frame_time,is_delayed
194849114,359231957948175,359231763099061,True
194849966,359232891640508,359232696790542,True
194848467,359231766273885,359231571425418,True
194849174,359232000603596,359231805754422,True
194849196,359232013833754,359231818984558,True
194847257,359230794398892,359230599551635,True
194850082,359232976054474,359232781204392,True
194847323,359231455721927,359231260874604,True
194852075,359236171829741,359235976977666,True
194849129,359231967492030,359231772642901,True
194849144,359231979231458,359231784382314,True
194849159,359231991874064,359231797024905,True
194849091,359231951579581,359231756730490,True
194850334,359233190989444,359232996139110,True
194850213,359233080230839,359232885380626,True
194847213,359230782225141,359230587377928,True
194848908,359231929087651,359231734238743,True
194851069,359234591519739,359234396668670,True
