frame_start,frame_end,frame_time,is_delayed
61394224,89641669297087,89641607902863,True
61393003,89639723769445,89639662376442,True
61393145,89639825071122,89639763677977,True
61390091,89637131905385,89637070515294,True
61392786,89639614800945,89639553408159,True
61392200,89638646345327,89638584953127,True
61391819,89638507262293,89638445870474,True
61393838,89641106011875,89641044618037,True
61390135,89637144913563,89637083523428,True
61391355,89638164982467,89638103591112,True
61390223,89637827855194,89637766464971,True
