frame_start,frame_end,frame_time,is_delayed
61173163,89334056381130,89333995207967,True
61173359,89334236611669,89334175438310,True
61172079,89332924142684,89332862970605,True
61174042,89335535343153,89335474169111,True
61170171,89331736300534,89331675130363,True
61170112,89331724163190,89331662993078,True
61172109,89332943141123,89332881969014,True
61172034,89332897542004,89332836369970,True
61173244,89334123601397,89334062428153,True
61173071,89333958031172,89333896858101,True
61173086,89333975068935,89333913895849,True
61173027,89333943741848,89333882568821,True
61173118,89334027081179,89333965908061,True
61174145,89335725245463,89335664071318,True
61170244,89332476681285,89332415511041,True
61173049,89333948532005,89333887358956,True
61172049,89332899505963,89332838333914,True
61173148,89334047500348,89333986327200,True
61172139,89332966128001,89332904955862,True
61171479,89332805006578,89332743835099,True
61172064,89332912984506,89332851812442,True
61173102,89334015643678,89333954470576,True
61173133,89334033670555,89333972497422,True
61172124,89332954118260,89332892946136,True
61173094,89333982006487,89333920833393,True
61171950,89332886815285,89332825643335,True
61172965,89333931595649,89333870422684,True
61172094,89332932843154,89332871671060,True
61172874,89333755277923,89333694105049,True
