frame_start,frame_end,frame_time,is_delayed
78096914,113933290193751,113933212096837,True
78096884,113933267474842,113933189377958,True
78098638,113935821187388,113935743088750,True
78097786,113934398983809,113934320886023,True
78094979,113932127269729,113932049174750,True
78097655,113934271141192,113934193043537,True
78096173,113933008407473,113932930311300,True
78099170,113936718301280,113936640202110,True
78095089,113932748635468,113932670540379,True
78096816,113933254187028,113933176090212,True
78097937,113934502910330,113934424812393,True
78095023,113932139987699,113932061892676,True
78096525,113933207754420,113933129657895,True
78096869,113933259164060,113933181067191,True
78096899,113933278639739,113933200542840,True
