frame_start,frame_end,frame_time,is_delayed
78422602,114390421191685,114390342769083,True
78423927,114391828467294,114391750043367,True
78424929,114393686830083,114393608405154,True
78421529,114389453319505,114389374897976,True
78424674,114393308502962,114393230078288,True
78424030,114391898279645,114391819855615,True
78421595,114390152932231,114390074510636,True
78423290,114390815597349,114390737174059,True
78422956,114390712187339,114390633764383,True
78424137,114392016709656,114391938285519,True
78423789,114391676470143,114391598046354,True
78421485,114389440265077,114389361843592,True
