device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,13427.0,4449.0,13109.38693877551,7.610669161452,7.613570901524523,0.05832366249061225
pixel5g,com-chrome-canary,1,100.0,4169000.0,13427.0,4449.0,12500.264818763326,13.930293961893,13.935453023300429,0.055613678178678044
pixel5g,com-chrome-canary,2,100.0,4169000.0,13427.0,4449.0,12807.225957446808,14.2744131428835,14.274751229019671,0.056979348284680854
pixel5g,com-chrome-canary,3,100.0,4169000.0,13427.0,4449.0,11489.395765472313,6.665254129971,6.667306312520315,0.051116321760586315
pixel5g,com-chrome-canary,4,100.0,4169000.0,13427.0,4449.0,12595.536385936222,7.306926521817,7.310041235614016,0.05603754138103025
pixel5g,com-chrome-canary,5,100.0,4169000.0,13427.0,4449.0,12748.190359477125,7.3956997300725,7.398466505924338,0.056716698909313724
pixel5g,com-chrome-canary,6,100.0,4169000.0,13427.0,4449.0,12591.111292962356,7.312991058268501,7.320133090056752,0.05601785414238952
pixel5g,com-chrome-canary,7,100.0,4169000.0,13427.0,4449.0,11234.863809927874,12.5219901930585,12.52476800422833,0.04998390909036911
pixel5g,com-chrome-canary,8,100.0,4169000.0,13427.0,4449.0,12775.656862745098,7.4275767038475,7.429014404565678,0.056838897382352954
pixel5g,com-chrome-canary,9,100.0,4169000.0,13427.0,4449.0,11931.900465904278,13.316001023028,13.317174839976513,0.05308502517280814
