datetime,cpu,mem,GPU_mem,cpu_clockspeed
Thu Nov 23 11:32:02 UTC 2023,30,168245,4.14 MB (94.84 KB is purgeable),1363200
Thu Nov 23 11:32:03 UTC 2023,30,193338,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:05 UTC 2023,30,221824,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:06 UTC 2023,30,209610,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:08 UTC 2023,30,193035,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:10 UTC 2023,30,190425,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:12 UTC 2023,30,190573,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:14 UTC 2023,30,191365,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:15 UTC 2023,30,191454,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:17 UTC 2023,30,191142,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:18 UTC 2023,30,195246,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:20 UTC 2023,30,194919,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:21 UTC 2023,30,193990,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:23 UTC 2023,30,194153,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:24 UTC 2023,30,194245,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:25 UTC 2023,30,194263,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:27 UTC 2023,30,194539,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:28 UTC 2023,30,194567,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:30 UTC 2023,30,194279,4.42 MB (383.86 KB is purgeable),1363200
Thu Nov 23 11:32:31 UTC 2023,30,195097,4.42 MB (383.86 KB is purgeable),1363200
