frame_start,frame_end,frame_time,is_delayed
185304382,345209369470369,345209184165987,True
185306698,345213922399885,345213737093187,True
185306811,345214009709529,345213824402718,True
185306630,345212485400575,345212300093945,True
185306843,345214081824275,345213896517432,True
185302406,345206597715769,345206412413363,True
185306561,345212418861193,345212233554632,True
185306606,345212451369998,345212266063392,True
185306531,345212402288848,345212216982317,True
185302472,345206631190929,345206445888457,True
185303510,345207798913962,345207613610452,True
185306713,345213933772073,345213748465360,True
185302020,345206551222744,345206365920724,True
185306795,345213987379370,345213802072575,True
185302450,345206622662907,345206437360457,True
185306819,345214020508853,345213835202034,True
185303394,345207720744579,345207535441185,True
185301609,345206265336049,345206080034440,True
185300434,345205343361426,345205158060992,True
185303106,345207343136260,345207157833154,True
185300559,345205981616698,345205796316139,True
185303617,345207902104597,345207716800980,True
185306926,345214187431473,345214002124547,True
185306622,345212474227136,345212288920514,True
185306765,345213965041816,345213779735051,True
185306750,345213955127388,345213769820638,True
185303193,345207453784032,345207268480839,True
185306827,345214032506354,345213847199527,True
185302339,345206589545873,345206404243534,True
185302428,345206610246969,345206424944541,True
185306591,345212440694997,345212255388406,True
185306780,345213976056505,345213790749725,True
185306638,345212568048395,345212382741757,True
185306669,345213900476237,345213715169568,True
185307672,345215546099942,345215360792270,True
185306803,345213998802705,345213813495902,True
185306576,345212430348642,345212245042066,True
185306728,345213943063689,345213757756961,True
185306614,345212462670729,345212277364115,True
185303277,345207605926130,345207420622853,True
185306546,345212411713692,345212226407146,True
185300471,345205356200385,345205170899914,True
185306835,345214043621876,345213858315041,True
