device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,13427.0,4449.0,14062.202223172297,15.689184741121501,15.694425814399864,0.06256273769089354
pixel5g,com-chrome-canary,1,100.0,4169000.0,13427.0,4449.0,14610.4543946932,8.476307572293003,8.481774435385672,0.06500191160199005
pixel5g,com-chrome-canary,2,100.0,4169000.0,13427.0,4449.0,13702.813784246575,15.2798137210365,15.282653883400114,0.06096381852611301
pixel5g,com-chrome-canary,3,100.0,4169000.0,13427.0,4449.0,13446.574668378264,14.99373301746,14.99549621377617,0.0598238106996149
pixel5g,com-chrome-canary,4,100.0,4169000.0,13427.0,4449.0,15171.827586206897,8.805549041466,8.810704635327932,0.06749946093103448
pixel5g,com-chrome-canary,5,100.0,4169000.0,13427.0,4449.0,12099.694262295083,7.024795346806499,7.025608087307585,0.053831539772950826
pixel5g,com-chrome-canary,6,100.0,4169000.0,13427.0,4449.0,14004.865671641792,8.124491163055499,8.128531061004358,0.06230764737313432
pixel5g,com-chrome-canary,7,100.0,4169000.0,13427.0,4449.0,14735.624896949712,8.552347517874,8.555553886822404,0.06555879516652927
pixel5g,com-chrome-canary,8,100.0,4169000.0,13427.0,4449.0,14764.570840197694,8.5675546603455,8.572819812860171,0.06568757566803954
pixel5g,com-chrome-canary,9,100.0,4169000.0,13427.0,4449.0,13271.811986863711,7.696505813931001,7.701821128240781,0.05904629152955665
