datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Mon Nov 27 00:11:11 UTC 2023,28,161036,19.57 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1804800
Mon Nov 27 00:11:12 UTC 2023,28,181650,19.67 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:14 UTC 2023,28,170036,19.67 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:15 UTC 2023,28,219048,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:17 UTC 2023,28,187721,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:18 UTC 2023,28,172466,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:20 UTC 2023,28,173035,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:21 UTC 2023,28,173172,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:23 UTC 2023,28,172988,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:24 UTC 2023,28,172980,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:26 UTC 2023,28,173688,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:27 UTC 2023,28,173655,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:29 UTC 2023,28,173982,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:30 UTC 2023,28,173478,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:31 UTC 2023,28,173586,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:33 UTC 2023,28,170542,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:34 UTC 2023,28,169238,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:36 UTC 2023,28,169546,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:37 UTC 2023,28,169526,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:39 UTC 2023,28,169246,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:40 UTC 2023,28,169199,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:41 UTC 2023,28,166107,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:43 UTC 2023,28,164251,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:44 UTC 2023,28,164245,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:46 UTC 2023,28,164237,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:47 UTC 2023,28,164217,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:49 UTC 2023,28,164237,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:50 UTC 2023,28,164188,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1516800
Mon Nov 27 00:11:51 UTC 2023,28,164189,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:53 UTC 2023,28,164193,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1651200
Mon Nov 27 00:11:54 UTC 2023,28,164185,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:56 UTC 2023,28,164209,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:57 UTC 2023,28,164189,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:11:59 UTC 2023,28,164247,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1651200
Mon Nov 27 00:12:00 UTC 2023,28,164227,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:01 UTC 2023,28,164179,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:03 UTC 2023,28,164179,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:04 UTC 2023,28,164179,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:06 UTC 2023,28,164203,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:07 UTC 2023,28,164179,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:09 UTC 2023,28,164199,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:10 UTC 2023,28,164488,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:11 UTC 2023,28,164516,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:13 UTC 2023,28,164488,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:14 UTC 2023,28,164376,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1651200
Mon Nov 27 00:12:16 UTC 2023,28,165255,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:17 UTC 2023,28,165230,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:19 UTC 2023,28,164455,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:20 UTC 2023,28,164714,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:21 UTC 2023,28,164531,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:23 UTC 2023,28,164471,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:24 UTC 2023,28,164443,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:26 UTC 2023,28,164467,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:27 UTC 2023,28,164439,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:29 UTC 2023,28,164467,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:30 UTC 2023,28,164438,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:32 UTC 2023,28,164471,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:33 UTC 2023,28,164853,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
Mon Nov 27 00:12:34 UTC 2023,28,164857,25.65 KB (0.00 bytes is purgeable),4.45 MB (408.12 KB is purgeable),1804800
