datetime,cpu,mem,Cpu_mem,GPU_mem,cpu_clockspeed
Sun Nov 26 18:33:14 UTC 2023,32,173638,19.85 KB (0.00 bytes is purgeable),4.15 MB (102.09 KB is purgeable),1804800
Sun Nov 26 18:33:15 UTC 2023,32,169587,19.95 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:17 UTC 2023,32,170055,19.95 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:19 UTC 2023,32,204468,26.99 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:20 UTC 2023,32,181249,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:22 UTC 2023,32,170445,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:23 UTC 2023,32,170441,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:25 UTC 2023,32,170521,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:26 UTC 2023,32,170834,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:28 UTC 2023,32,172063,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:29 UTC 2023,32,171903,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:31 UTC 2023,32,171927,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:32 UTC 2023,32,171729,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:33 UTC 2023,32,171733,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:35 UTC 2023,32,171621,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:36 UTC 2023,32,171609,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:38 UTC 2023,32,171801,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:39 UTC 2023,32,171785,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:41 UTC 2023,32,171794,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:42 UTC 2023,32,171790,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:43 UTC 2023,32,171766,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:45 UTC 2023,32,171782,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:46 UTC 2023,32,171370,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:48 UTC 2023,32,171394,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:49 UTC 2023,32,171362,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:51 UTC 2023,32,171385,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:52 UTC 2023,32,171364,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:54 UTC 2023,32,171388,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:55 UTC 2023,32,171364,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:56 UTC 2023,32,171360,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:58 UTC 2023,32,171360,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:33:59 UTC 2023,32,171364,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:01 UTC 2023,32,171380,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:02 UTC 2023,32,171359,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:04 UTC 2023,32,171364,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:05 UTC 2023,32,171344,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:07 UTC 2023,32,171361,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:08 UTC 2023,32,171345,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:09 UTC 2023,32,171344,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:11 UTC 2023,32,171372,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:12 UTC 2023,32,171348,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
Sun Nov 26 18:34:14 UTC 2023,32,170262,28.18 KB (0.00 bytes is purgeable),4.16 MB (119.11 KB is purgeable),1804800
