device,subject,run,BATTERY_PROPERTY_CAPACITY,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CURRENT_AVERAGE,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g,com-chrome-canary,0,100.0,4169000.0,9765.0,4446.0,12101.494175511261,7.655302967480999,7.671696827759215,0.05380324310432305
pixel5g,com-chrome-canary,1,100.0,4169000.0,9765.0,4446.0,12721.157750163506,15.786412375616997,15.805320929511785,0.056558267357226945
pixel5g,com-chrome-canary,2,100.0,4169000.0,9765.0,4446.0,12130.474151436032,7.643172467736,7.671192343936806,0.05393208807728459
pixel5g,com-chrome-canary,3,100.0,4169000.0,9765.0,4446.0,11909.286861881317,7.536846406635,7.5388343950526675,0.05294868938792434
pixel5g,com-chrome-canary,4,100.0,4169000.0,9765.0,4446.0,11699.103277835588,7.450578338931,7.422220162971083,0.052014213173257016
pixel5g,com-chrome-canary,5,100.0,4169000.0,9765.0,4446.0,12070.481376099327,7.666749290069999,7.669423956636243,0.05366536019813761
pixel5g,com-chrome-canary,6,100.0,4169000.0,9765.0,4446.0,12937.089720115093,16.075763544204,16.085337955268777,0.057518300895631695
pixel5g,com-chrome-canary,7,100.0,4169000.0,9765.0,4446.0,11555.55385413963,7.323323626476,7.319075258354449,0.051375992435504794
pixel5g,com-chrome-canary,8,100.0,4169000.0,9765.0,4446.0,12091.236092974666,15.019985749041,15.044504403157251,0.05375763566936536
pixel5g,com-chrome-canary,9,100.0,4169000.0,9765.0,4446.0,11608.78223495702,7.341543874665001,7.354182677118395,0.05161264581661891
