frame_start,frame_end,frame_time,is_delayed
81315855,118453835886742,118453754570887,True
81315565,118453606952813,118453525637248,True
81313075,118451696113456,118451614800381,True
81314978,118452820758933,118452739443955,True
81315717,118453723912200,118453642596483,True
81313031,118451683639288,118451602326257,True
81314902,118452776458512,118452695143610,True
81314963,118452808748463,118452727433500,True
81314933,118452788577732,118452707262799,True
81316779,118455492103991,118455410787212,True
81314948,118452797660441,118452716345493,True
81316537,118455110540046,118455029223509,True
81314355,118452573727606,118452492413251,True
81314993,118452831125132,118452749810139,True
81313170,118452351638261,118452270325091,True
81314676,118452752564603,118452671249927,True
